feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,cat_feature_1,cat_feature_2,target
4.723249900501608,1.5847577202260072,61.31542760312995,931.7211254931858,72.31227660042275,33.91656222330493,0.6002837900682677,55.365849859196594,21.439035913788608,94.88786707013737,80.08495375761974,77.77208860667241,7.489015699610694,912.0452385515591,A,individuals,0
6.228201000331457,2.835766855292907,11.05048155399353,27.112920387398287,73.99510101558174,63.77518046154255,22.139287670939567,5.795703523322677,30.793204447801994,97.18474089221608,11.642164078297881,47.25806893783107,22.31511439523878,57.22633306647547,A,individuals,0
387.05660611915573,6.285713990605123,23.437878098318443,14.29618220473787,63.97314003061946,74.22832784859038,33.67421690823843,54.46658222283821,25.602741475843587,49.229373884326556,66.34506757072293,59.259662471026004,17.85383170383016,61.4770864498484,A,legal entities,1
6.512622879154989,3.024326009096396,24.487021251881572,4.576363281772087,45.708144240011904,641.230658761144,18.082284855216415,32.36387010119614,,57.996822428250304,2.534828214482292,3.405175201851879,20.922029863956375,27.825678786608357,B,legal entities,0
0.929766556281465,4.672948243316999,50.20155565104377,10.509204506134022,49.23421313659271,7.820139321498754,2.0071468682943694,31.690522993943407,,62.570798353574595,60.34431857736579,88.97211385468611,13.131587580327356,24.949240887850795,A,individuals,0
5.818782834115165,1029.686452464151,28.6197827463492,3.8203606288973435,2.003761420250692,88.20466689843656,,,20.476136019518773,17.010755114385255,13.001238689691792,,13.969035800131012,55.20442321700529,B,legal entities,1
4.831000824769588,2.5048032440689636,62.254706333007285,35.931205091287964,43.81698971812674,56.050188037255985,16.29587661158672,816.1110355892511,17.823431978795018,74.3909817368997,1.1962203967654546,10.582780324947693,1.1700316000613769,,B,legal entities,0
6.259841272713822,6.296216743019376,30.914887239513458,4.763943596656185,38.85806849913686,43.38283758716335,6.726586942382617,25.875347365581213,273.06194920070493,60.45250185264928,52.78164304472721,4.13053740453387,9.527900521177196,48.34933220875618,C,individuals,0
3.6817045415360963,7.663732603039856,42.9450933344006,7.933940613425966,5.5778614141223875,58.863004996772794,1.0296114898030448,34.936242999994285,47.07701112326463,56.48915850500316,32.26019730750005,58.65101260444527,11.65520803003026,42.150338666769805,B,legal entities,0
6.889178036882044,3.4547839695659266,62.66709816839819,44.0852087325697,15.475629881476397,510.13798572144145,3.9138837732930107,1.0867679521261564,4.728727196949814,67.04467266614526,5.916377571608639,155.94794659862058,21.488566058412662,1.7978185274067315,C,legal entities,0
1001.2164642607903,2.521990948259728,7.704036151955767,,49.71260176739987,80.40020165799474,28.54772461488805,47.92040830510839,14.121375940814476,17.41765469065079,62.38242160205606,73.56216561380914,25.192516456251848,31.87580580780433,C,individuals,1
2.722246017136999,6.947217625378499,22.219494985685326,45.3223635982055,67.85025301251963,39.307471667828196,29.161345213208477,,5.1633773371357305,88.5955550477713,41.990736852134106,75.3512436137781,8.140144355530307,69.18153565691885,C,individuals,0
2.847987128204461,0.09697355297840995,59.02852496849777,4.44511995034806,25.239036878636536,87.05140740778836,36.91843295483967,34.20041061002525,31.63587614490082,44.01989028490515,24.368290042725587,29.965585938758547,17.10484030161891,58.1229204105131,B,individuals,0
5.7923874707319625,7.065375459083624,5.946398173709492,24.075337581184147,4.549532170661924,50.351728915122415,17.147582221513137,52.943567523817926,17.570196342757463,11.491423074960565,11.883815733580377,69.42979581909279,15.723763636591467,7.811993928576864,C,legal entities,0
0.6154523844526141,,4.743956749546327,40.01971234536969,55.82246267638985,7.453751535562876,3.2948158128057456,58.84417372433503,18.739612531735663,36.382628099104984,67.55050466538985,,25.077959692431985,676.5350007681589,A,individuals,0
2.7532832333632298,0.7471509108069819,50.66793610409858,27.19097636421802,33.53115456298671,83.04660913607353,4.318541900817715,29.380655154637545,0.5684731648232593,46.00422800616578,4.679277450227479,10.833077468054238,2.9891635897955973,50.15321125740299,B,individuals,0
5.459190772560955,5.219889378334354,62.7311209863667,,22.583119019770074,79.58720505020182,786.4123437411652,,0.6085704489814487,95.20433909781991,3.5869529845007375,81.24887802302244,13.421554629980836,76.70915422724178,A,legal entities,0
,,63.19597740625268,25.47176373341254,49.74862821122536,63.749423383659945,17.652869409736077,37.42819312263459,29.25642055524331,88.458630551549,3.776977807258293,25.616473458911567,24.17277400947927,68.77522966404464,B,legal entities,0
3.3342727889401664,5.548846208596732,18.08452400405534,9.160385169128288,36.65142908132545,32.37663418506339,22.667270179343873,4.636171689883444,48.78761943397091,96.80749754902348,58.023131433516454,,7.872528103395165,62.86781557617421,C,individuals,0
5.010527118116001,1.4550700778130723,59.39005795878364,40.05268717348527,,66.49556216275386,23.823014436186327,757.7106691553424,46.70140062639882,85.01375424007314,3.758053164665581,2.403976490233197,471.54699500317525,130.65059070723242,C,legal entities,0
7.224402827391188,1.3459060189186067,38.73576090438369,18.547126539421786,76.66351315368357,77.16090108443889,32.55791015110974,27.95332998933601,,26.837929513517835,4.685279622356948,78.83999976229296,,77.23083183161656,B,legal entities,0
7.292899898871225,4.969913087448921,50.13595810352551,46.00448983529484,67.157425498535,22.663785229957274,17.497641908360826,7.703197022416049,47.76901320930936,59.50274803571404,19.002147050819456,,15.721479081225159,27.669016347210313,C,individuals,0
0.830958802506436,6.009128359597843,33.92269441409631,,41.1145163938353,78.08290568655357,,33.45490305157573,43.893750259564285,39.606308084323906,11.137796671365946,2.624225134001254,19.20616757411399,47.920551896068574,A,individuals,0
5.15211065712127,1.9055688805023707,1004.8927004979163,0.7082389874144833,,54.05243728980538,903.3775714379212,26.09144298742883,45.270920932482966,34.18512773158035,42.71686499859004,71.44860019212535,10.085672598385868,48.05784134240602,A,legal entities,0
6.310354956148368,8.496157001334232,9.58880435808826,45.11932390747993,38.8976222980625,23.662180190595464,17.83131200776183,58.450125427983075,24.66522184531828,32.27060837178265,52.64095736289771,21.894981611767676,1.9295085515086101,9.956299058582369,C,individuals,0
0.936976691256669,1.3592007386153844,9.051166734566,31.206800533149853,14.376079243842915,31.67248511334199,34.82829146872297,28.267547446928226,33.424390853614156,16.915102175045146,15.980840523778532,,4.296695873670242,,B,legal entities,0
1.295275966992283,0.793695928702463,7.865141691379026,22.43719419513576,16.30893176830079,33.376985060153196,543.5013825500416,41.17583980967421,1.9683455849855886,78.47097658004841,52.18382230790263,7.45427924200394,22.218606376124068,71.13982617719937,B,legal entities,0
0.44693857449277224,2.4774564240186505,454.75517112975774,36.43581073235977,14.584822770372682,19.18206797910293,,28.89743664786492,30.95580792235789,36.212955961352044,38.440539043936816,734.3972594970845,0.9330009035821691,19.501420968818127,A,legal entities,0
5.219942640321553,8.010166027105399,33.36002422667516,25.910772003931502,8.471039217034233,40.99509039871781,20.685090476709203,14.46118395187817,13.480917779306886,37.03461547086352,1.6680859510038728,29.365172031268926,5.377970461761103,25.30003580732249,C,legal entities,0
,7.968294108233506,948.6653117871795,33.06825676466453,62.37729821085405,45.67080509800784,,32.03357268847875,29.38293688446836,73.17313309958305,,516.409279477806,7.217558873326153,28.04906677504985,C,individuals,0
4.726505793039537,,23.216570489942534,48.03744388686479,,,,9.11667232646336,12.3150205182318,15.772654815483893,15.505294461596309,25.993201574587367,4.409585541091205,69.27749859025374,A,legal entities,0
0.587111226331743,4.693243099460718,26.756794347464833,47.8360144388463,8.85572569026506,36.4543482879454,37.65102051660374,51.619712796362954,181.81890456473806,,14.202200929067121,60.96272369890912,23.637757046723266,43.011404628970936,B,individuals,0
4.182781500900324,2.505207656960502,50.168916549061976,9.107921632954303,25.58410046655911,38.98150018475141,,14.4575594954055,5.749841089364023,59.939114020954115,23.987635228468413,52.99368039630575,3.926062652155739,37.16934419259885,C,legal entities,0
3.8972284329756492,,21.94571413764478,6.545197865848725,5.009254315020527,90.70716910687321,12.519155627825125,48.30172397823885,12.749771713980627,66.89703339843341,63.18135203923928,54.3066300323005,11.994072909536005,,B,legal entities,0
2.5528469861305365,8.317276476232566,54.15420201518559,46.991089217501994,,66.96725534919959,36.44203534084801,10.808921780987832,3.32944568315208,72.74919264597604,47.74356468094253,76.75270396835148,3.554971851206034,61.43650118892525,B,individuals,0
1.4754099058821277,1.4643669133086128,10.709698234758806,,52.578202770823,47.9269594738651,13.935787473241449,52.3171197866412,19.649594188128166,80.1582711176938,36.49581752386726,34.367445023177986,11.767801720759483,23.282237114837116,A,individuals,0
5.470639023428201,4.498260759776512,15.139657327493074,43.80394843222108,30.343347583705427,49.80416351933866,35.20437434316377,37.23017997382104,1099.2765259462371,92.25492270540434,52.16783752798215,30.534607759667015,3.5422471158320366,61.340543936798376,B,legal entities,0
4.537388515841624,4.773323589407589,949.9845354992085,38.40000884921551,11.988613803109864,28.562184007748407,9.65049513650327,44.36970281308193,1.678957699397105,55.94097872103925,63.36675249726902,79.9380292357492,8.70051019271039,63.44429680744231,A,legal entities,0
0.8095488278572918,7.573918233616612,8.311925666365283,19.34553566263537,63.01944161209922,,8.903364856834688,43.07586735161377,36.05198657380338,62.935734828013054,57.67297317059709,,6.404259469435267,26.705928936322234,C,individuals,0
1.3288430862987999,8.128668724760246,38.03561151058492,19.519087478184996,36.517643293630506,86.7968098787695,767.6977617064714,34.96333496978507,25.32967555572765,60.020999294034716,,79.51482540746281,320.06771475486187,43.65803169286614,B,individuals,0
5.097749284400163,8.25437529300251,46.110099904310914,7.427747035350271,45.55071084572988,55.591530357813895,16.47183045384451,43.922272614705044,46.78344134180162,90.85479147964124,37.4685571796423,10.32433964046561,25.048459679411287,64.80709381200224,A,individuals,0
0.912220400973301,8.239544263908748,56.71495619017182,25.26433735926354,46.73531215519284,36.55945415774174,2.1267606685489313,19.99149958011319,40.19860143268595,0.45468431384990443,27.716596145884992,36.30254122023944,13.66812447150507,71.06127691733734,A,legal entities,0
2.5343902345631113,3.1044811476246648,48.08314277529315,22.02033266764669,17.753107734700773,41.45571342942052,5.470420120302041,10.519896731136228,24.953106321251685,41.12216851534602,76.03141635117922,33.040818307429355,14.76668918562543,48.844086883991956,B,individuals,0
0.09581881541646298,5.9372251096458,,414.0212505833905,11.750528717011338,37.990799303018804,,59.454579904499084,25.144734816848395,58.44362772112094,,979.301046589359,,,A,legal entities,0
1.5011113453503317,1.7062428899587785,,22.98686149485361,,6.020691006972061,30.1189239043898,27.03460059825945,26.256043950099365,,33.30679309379853,51.02451931265335,3.948381774558623,14.054428792416951,C,individuals,0
6.306124793450816,8.465688166638001,24.338786137695166,13.183660424624922,,37.45112012029671,994.0054147313161,9.313097474643117,35.84848805789838,64.680676263692,2.251905687149632,20.238039022211694,5.877158400118715,51.90548979612278,B,individuals,0
0.14423205469460315,0.9315467570572099,,8.694066508579775,51.594047823262976,21.823993623049514,3.861974321725692,14.50303328986311,36.16366171481934,83.99607710887253,68.99827841193309,,16.992083214467378,15.835578454208877,C,individuals,0
2.1451114115465284,8.020267965049133,0.8476912359436832,4.163758500231495,16.43164663991704,2.431068466003408,7.046351342480333,34.773183287788775,21.100585135181767,87.62560635837217,67.93645980548564,31.16477688864556,6.5981778778597695,29.332241798345056,A,legal entities,0
4.319489072077318,1046.8854443746168,40.69286814913596,19.935920192646165,43.63465106411323,39.96100200385447,11.436074761447529,56.566706201959555,38.23348461007517,13.753658632825092,,44.440940363489595,22.752049173098403,61.790931992478086,C,individuals,1
3.1115040187024463,0.20105173752174824,194.19245708313719,26.37437508017426,50.07108456956519,23.62949654724655,5.412128337222761,49.7960764725795,49.28868522726178,,,24.827285782790245,0.467748628369408,70.63199867340111,A,individuals,0
502.17042704241055,5.158576199173784,17.86768000514143,26.985183180654236,51.48926093221759,76.02682172617298,8.016718479865546,,6.853817336908807,88.34678891149304,72.62764172058519,,15.27355108745233,51.375840345916515,A,legal entities,1
262.50515605918235,8.18201023011711,27.302737439535253,,41.01604679162042,4.303354570362816,6.457895273250513,896.2783782978285,4.145701381605451,59.20605376254178,20.390581941496887,35.49354909890568,,27.476657146719074,C,individuals,1
813.8474496287268,2.6585970662923364,36.928093691756665,23.180832238466056,52.45758102997595,85.83897696994184,28.450673806284232,12.819259690942719,1.5613290569270928,25.744118047658738,49.45599893670103,4.688685333242904,12.624583478372918,46.107687126393714,B,legal entities,1
2.445832972313242,6.897997741258805,1050.2246055934324,3.658764502964968,57.557149801430555,,544.1328507580267,25.933538457639127,12.337266712472863,80.40395630904075,66.43820720043857,800.9066841294541,6.921741803688781,45.59687859172487,B,legal entities,0
,0.8194615831444403,59.806433862606845,,,40.86620830482351,437.8430523668544,32.31951584321716,43.708103627127564,71.87597508261953,67.0320393567288,60.06376370160688,17.607368204739355,65.60260792689849,B,legal entities,0
1.8269481207481355,4.379295433801663,698.8423755724687,48.093576425747486,74.61988992945828,3.6125637466406366,27.402202671248144,55.18273735872765,9.041346636823015,55.75010901317593,76.08480492428559,3.0949828721048354,17.738193184995737,,C,individuals,0
6.764278289744298,8.688872155914094,61.56369298402804,23.09142088873768,68.13716577675538,77.38359845737048,12.39280544569964,49.437349997463016,1.8529597904727797,58.53048663566019,19.11567582240302,10.992537613271363,1.9572284041750088,53.790147751740065,C,individuals,0
,6.4850958755780725,4.261061623910117,15.352770198068093,42.64221449078864,72.45165763539244,12.37929143137188,37.328789245989746,44.36060708435409,60.4537867937671,19.36089870137274,2.224711265653429,22.130102378913726,1.643118188702525,C,legal entities,0
6.400638129120294,124.23759416417282,61.224745502454,38.89600785511832,78.87823397792864,32.134700881020855,29.795052035835884,23.97156268708793,24.02721048473497,,72.60994266645736,89.7226006961393,399.2728927440308,,C,legal entities,1
3.08328402582139,6.599767166262373,,5.379434344267471,28.029876150037282,26.318871140059713,11.507625957021768,13.932600501405622,2.107591810407488,1.7545244792576384,82.08806769066096,39.0016896614957,9.774967309700042,52.50454843110539,B,legal entities,0
1.5970749801026527,8.500099063592893,51.26762794733115,4.353785723736772,33.006221342053415,80.55104677940129,36.69026257336419,27.876294775023865,30.713301402903767,16.396230133798475,82.37447902434998,21.12238260920561,663.0047639806971,50.18692020656399,B,individuals,0
156.93495693731342,4.5874538939420475,15.03906538355372,951.2461235058761,17.427566213413638,17.082794256778893,30.27647878803371,20.881821512758567,2.8961633097947366,,73.45006684349526,84.58667405294858,25.304494274353782,13.433867488449845,A,legal entities,1
2.899504886923461,6.784595272105507,45.37871473194854,807.7216600217254,64.48469437081627,20.56483506906381,286.506682785776,32.02569298331359,,,7.6033284039642295,80.00141559976927,,10.005369888478969,C,legal entities,0
6.5034228524284625,8.551015075632286,56.20845445041086,39.41863348051687,51.791325414644746,50.47345442248921,1049.0414766166373,24.36055916660796,18.660388368610057,25.497708198257655,60.12231764547183,1081.289659920052,2.0613301651784592,17.009734144277495,B,individuals,0
800.6993211020559,0.6812066202253686,55.496453306927805,24.110700302212134,37.986295981769494,54.28059768988027,32.02787718115061,20.743689893133173,33.94804011770735,55.53285240957897,22.19230316612103,80.10800901832141,20.281740417216657,50.86714406535214,B,individuals,1
6.224140203672916,7.760408267191087,285.1516873433331,277.6362265442959,55.12920799658323,62.31931544522862,24.02481694495239,44.89277510092784,7.941304137136205,86.46721234735078,72.45755615638294,2.666585080726808,,9.955537777269818,B,legal entities,0
,6.652791650704983,10.481122647648458,39.83014461307215,65.77315445696388,,0.24800610598777023,17.119242063765697,30.88932276268865,96.3142807520792,52.5090370660528,23.687272160168668,16.125306605105564,,B,legal entities,0
5.706526381395657,0.9572454572662257,,26.35647338731128,76.11635657856051,31.324749584071373,24.568938938309486,55.58709071848671,5.132627512114759,91.99934698429384,57.16910978474348,6.184960480482481,127.49333162757006,741.8875771484792,B,legal entities,0
0.49283869145617165,5.209167139670275,22.550666122464612,555.4496446401401,3.6155201106027124,79.85637591489449,458.79785715735255,754.5144667421172,37.53481441742594,12.769403946468861,63.01807188089895,2.2416818865754435,0.56269060334128,24.99974450984584,B,legal entities,0
3.5756513720173073,6.893480998310097,44.54906243925313,21.71281818784049,21.627868992303394,366.59757683041727,16.551470167137897,26.921174718042614,8.192589549765152,78.01935222592844,57.65084815074123,20.128398082130314,2.0952802356668037,52.57036917964199,C,individuals,0
4.789392274978706,,61.99380481144163,7.355623756420873,34.172401998779414,86.46077493026527,16.300818754805423,38.08232774213237,,26.917256456460038,81.77684804068302,37.32052488376651,22.740526976681718,17.764600917880486,A,legal entities,0
,0.2785827392146634,42.48696403807012,17.94504806603006,68.32019424124712,43.35884374435275,37.60142585813531,11.06492777526287,668.963135925293,76.23157458387516,64.07011243742551,77.02207243944359,148.42322641726915,48.37717451816468,A,individuals,0
0.9603856887203066,0.2910389945473089,60.03685912983586,30.027214397193493,62.959522223552,943.0143548449627,,7.466206165554311,34.3260227449069,42.23928516190654,16.665297365009256,44.8205285447682,1.633090667895448,44.958828550385114,C,individuals,0
1.9683618937479408,,20.234783901980773,22.16652240747692,0.9185051960305737,6.638097054245334,15.243149700786562,28.62403331726438,30.042826505122882,28.629909511320182,607.6103832751758,78.4206023251309,19.83473688126158,3.0606589436269873,B,legal entities,0
3.516114332430281,587.3543708786358,15.780698792843395,48.044618689199055,11.263065021187135,45.711666610364226,24.00712124518906,41.89571517569918,,,27.13169028868167,47.20172272880793,2.2347973087634396,27.086856903150544,C,individuals,1
827.7210963267102,0.7031076862619742,25.878354252762367,6.4624703931812455,44.859294164503645,63.17366445904346,31.092135663836526,11.937161249097064,8.385796415156682,10.264490630976386,509.4684483426194,64.41205598207456,0.8033622841192685,72.32486979116557,B,legal entities,1
0.3803003814296347,4.8434320797048205,46.22888202625576,276.02815278772687,56.442520121112985,73.46000619961825,13.183121140285524,48.59698677513948,4.011323342114611,87.83615644353439,45.50954854087176,74.51611957657957,11.504267209733614,,B,individuals,0
3.8519566705739208,6.546144741354717,5.322060255194803,2.9387886823840152,19.53141645648163,14.618613764101696,33.85718617627791,13.074142002793753,48.86124427712464,,15.1355360029161,,16.753579330894166,38.486935486646956,B,legal entities,0
4.063878269200953,6.435301215788126,14.894648616907613,48.51555477091232,77.04913812677042,59.58744611751147,7.749567863028009,608.0273155538209,3.6149499908059965,3.008882278732241,21.41562306842776,42.17907943739975,22.08365050667933,56.1757320501037,B,individuals,0
5.434762304444786,3.80724555362107,22.554052186675513,18.067387988713083,78.0653277148095,3.6750882400687304,33.672631499196584,34.51278158105422,21.961326128725418,71.19206475497991,40.44629687628107,79.63329014447585,22.908459097393482,32.579055921036456,B,individuals,0
2.025690140440336,5.300254956163766,59.483691888889176,10.257999656696061,49.24022880878334,57.86802116970389,28.471681549577394,7.846828658442939,35.84111459080185,,14.933183004741561,21.657720668267896,24.706471329100566,13.980947795152813,C,legal entities,0
,4.404822657302075,16.118816177580314,42.40035779786417,35.19760646013916,715.0933658744016,13.951434202921666,35.36418330676937,8.187585156735082,38.3889803602385,80.5663465392203,23.534998436069248,16.70344607748559,25.121791716351787,C,individuals,0
5.659897236651231,1.171036353606746,63.229782860050584,22.096860294186065,18.65778860739609,6.734292621809666,6.592834755891111,30.999839447630105,16.87363539954529,1083.1264099816142,35.81039022398229,992.5837763896203,15.696470994094835,54.600407533332664,A,individuals,0
1.2223308109047517,1.4998296430258744,387.8402930768019,35.85841224468826,52.468122186321416,43.48904299523756,32.78478414887556,48.05097573393972,29.30849563187208,85.23043409401146,963.8701476312453,10.204133730095805,6.860813981725584,4.410110474427618,B,individuals,0
3.8868382674028576,8.380596283868075,722.8001384773097,5.946028862162572,35.742500813475516,85.56824442844986,12.278455934661862,30.25199257345021,,14.561526675649322,,87.9935108504227,481.52055218932026,73.52997541170176,C,individuals,0
4.67676645742486,7.765992555450908,29.647843254639806,25.106469789970394,38.639179210146345,61.10282716562415,5.42359217726231,1.7876549532801143,15.417948335191602,69.17221455285295,,61.39937434393018,24.66875147494964,7.254078410120674,C,individuals,0
4.9217726432691045,3.9706052071466127,56.600592979995376,8.626144482369275,54.74621154064252,76.79405982362904,36.68568750212724,40.749597471613484,24.893372776394855,60.64854345407812,72.2133384074687,52.02464227212079,0.7728647424519373,71.91824658878888,B,individuals,0
5.045618810991408,6.053332382530835,14.06145301096402,32.08381608180676,,59.670578517952876,4.1397202362262995,39.23455356068815,50.04030822657193,4.732545107576885,81.21142277777378,37.09933315892815,22.14675088172795,60.441345953387305,B,individuals,0
4.1491470900762675,6.607524115845348,57.276905324075415,19.679237647349318,25.849199825969006,61.16963503953488,31.37406061113569,45.463449749720205,39.94626035925898,42.75732232404274,67.96892648657634,,,966.3414358503904,C,individuals,0
2.375160016164621,3.279038556554745,25.8294181103342,33.865129766006916,30.71222488791574,41.11248813110487,9.225427241686402,22.261111096842157,11.379313597095695,7.18498987206955,50.15167166005334,60.92348055961474,405.0716374793491,35.8061395814423,B,individuals,0
2.7790861975297876,7.724969893799591,33.842767928502035,23.333316526434338,2.026787986309553,31.267543276067936,14.765538537226528,23.7861905357283,29.04903488121407,52.37899457450431,50.52204437732959,69.73729119781277,20.67748639843944,,C,legal entities,0
6.992054082666876,107.08646744738239,12.764210043045777,0.3682671735995788,51.17738882638697,82.28392030464758,9.456045928963508,55.28926975068507,3.017567908400692,91.72523609284708,29.222813263768497,9.246919370187928,,19.83666834130917,A,individuals,1
2.0845602737391085,,52.355177698628154,26.253957661523206,24.606235295469002,55.923104669334066,27.812920129043533,16.25956875250995,20.706264056152374,11.964468799417586,15.05503998010625,62.10008312408226,4.614704524284155,,B,individuals,0
5.188453023262168,0.956317425665386,36.98726547853346,12.493086488618903,76.11120871300066,44.30587746138849,31.302080998270753,32.81606266349941,2.173650880446105,62.15081369177565,79.06964828149034,54.85121821727834,20.83525662492075,68.3072856467793,A,legal entities,0
1.668975983934653,1.897342939475369,39.83435444375041,20.01464962493136,66.38391819388168,82.46649409044363,13.725715758216834,14.127197637509088,39.080649339079834,26.97525327289036,68.36619333849897,38.633814429117095,16.978469984821345,7.380355428241213,A,individuals,0
4.5650967700547325,4.04234413771275,,8.181295815361102,58.24362455637096,79.05558006980858,8.417455942840993,5.708512060231726,1.18357603192499,63.01660654538707,50.45463871925677,49.844464618908475,5.899344473950816,30.1985210809699,A,individuals,0
4.350086454248814,4.444989524997324,64.40101941738237,,54.94528566955646,,16.629854746882,239.5546045635644,,97.30274458874963,,9.49206931390786,18.422839818438224,44.681917619900155,B,legal entities,0
2.0061733853815085,0.7106316714618467,5.584692711752476,,15.165485949564237,29.6295931992674,8.802583923716174,21.172335619867695,3.4760283951560833,50.95146216710914,5.619174734289603,,5.944235138104373,41.7173472854607,A,individuals,0
6.439987415596288,5.823945450219306,,15.793130906956325,168.9406122792201,61.343137303001704,38.60907996878516,39.472752881282865,146.90641038115052,71.72143264014245,38.662513058377584,5.483404161327136,966.1260590941703,73.97908357690032,C,legal entities,0
1.2827810121343124,6.174052188059263,13.100348324728493,26.091631485065705,7.641454014748441,41.26617548804776,29.36687910527702,20.729514201143733,33.291905823231424,78.08221575415536,77.05630286162611,21.39320339763184,10.156204499807064,11.774539761084968,C,legal entities,0
7.262507829605173,8.294654763300173,35.20378555882003,41.002029293484846,,568.3001989551472,3.461297742514717,45.04508515670982,6.394571058015357,81.08767881371752,64.99313497777541,64.6189266473907,0.9197034349507488,,B,individuals,0
1.9253288290328785,3.2224423393648514,5.714076710602935,45.62429106218391,43.77337367200124,27.99430159554325,15.41744722794536,26.67160790712104,30.071555738663324,50.61964211224738,129.58418363801385,45.31003470020934,25.234555638098325,65.77482771981819,B,legal entities,0
1.525777748226497,8.326815501751327,7.58678326052308,39.80495440899164,30.085045579061326,80.44622657603219,33.71244663789287,48.066198930939215,39.5565575314603,29.907628949059983,6.725075439837049,,4.41342403385299,53.68680789827689,A,legal entities,0
2.5325881672980977,386.92451375669015,220.56901695511513,40.049927228153464,10.474952237871955,78.98387314741866,35.83683289286564,29.048861195117038,30.354880152291432,75.07454501061478,14.53056569197606,45.820844281272024,10.139598939756295,11.307777660913194,B,individuals,1
